# BEAST v1.7.5
# Generated Mon Jan 12 17:09:37 CST 2015 [seed=1421104177184]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-4067.4368302676553	-246.3330096888142	-3821.103820578841	6.627304285565425	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-3821.103820578841
50000	-3075.8014422376523	-182.1208765953733	-2893.680565642279	1.5581573583051593	884.156904785195	0.19143977659165978	0.001630394359704779	7.2479633625589654	0.3426414167334468	0.18290533276369483	0.2352492569718053	0.23920399353105304	0.001331074660865469	-2893.680565642279
100000	-3022.5406250866226	-135.7781866267724	-2886.7624384598503	0.9291517381810022	15079.531976483982	0.15419072875090212	3.660711833409489E-5	5.938588545142396	0.33822523655412606	0.17515240568689738	0.22693181115912048	0.2596905465998561	0.0029302141725602777	-2886.7624384598503
150000	-3026.041103263058	-146.11774504145865	-2879.9233582215993	1.1303267971724678	4651719.072590122	0.004214536241062605	1.544858260247232E-7	10.119427675090844	0.33502078211827574	0.19134322961362935	0.22563980539079426	0.24799618287730052	0.0024506735862994534	-2879.9233582215993
200000	-2956.1421032330104	-74.31758814306531	-2881.824515089945	0.6296172041287063	7679.110807079489	0.12829772738931244	2.4268938374977313E-5	6.636184964554482	0.3364128901231486	0.19312971058619705	0.2235494545177384	0.24690794477291572	0.005191585762544355	-2881.824515089945
250000	-2926.1359924046874	-54.04773983354866	-2872.0882525711386	0.6507965852200385	159046.03052672773	0.15276417420633015	8.263150294993024E-7	7.0608584941314785	0.3384825904381291	0.19066632418218743	0.2373131699624337	0.2335379154172497	0.00554652213728617	-2872.0882525711386
300000	-2933.452296796238	-68.13612340353896	-2865.316173392699	0.47592831792535045	1490512.6651019745	0.35870438607685595	1.0426249526214927E-7	6.544144081537068	0.3442853833779886	0.2044173915505619	0.2086431190376636	0.24265410603378595	0.005758477659418474	-2865.316173392699
350000	-2896.0996477974477	-26.527865710012975	-2869.5717820874347	0.4604732568605741	38520.253967444434	0.2171265580041839	2.1943744531604446E-6	8.201675976395627	0.34808668480296534	0.17776392821422426	0.2251710449530102	0.24897834202980046	0.006238139345524798	-2869.5717820874347
400000	-2876.608593983535	-8.041451706745033	-2868.5671422767896	0.4444628367198896	4001010.8490604647	0.03293355661590214	1.4458689696935947E-8	8.83987507632334	0.34074606505086025	0.18388000447898356	0.22468417025890153	0.250689760211255	0.009419633208988183	-2868.5671422767896
450000	-2884.813345569231	-1.3556046855577577	-2883.457740883673	0.39813706300306334	3.284878270646797E7	0.06405394463048109	1.781669354235779E-9	15.00932262283692	0.3739900900339102	0.18529462367418262	0.197842893455894	0.24287239283601328	0.009436858162649027	-2883.457740883673
500000	-2888.3840096104987	-21.3792325058131	-2867.0047771046857	0.3253078708262545	2.803111303354541E7	0.0498939516130279	2.6585973002602172E-9	6.991714407263428	0.340319131373024	0.18569839599248814	0.2332476864792644	0.24073478615522353	0.006943920783656693	-2867.0047771046857
550000	-2856.2956343636165	20.2349069258715	-2876.530541289488	0.3876640600737748	7.367201518582766E7	0.052907765112355065	4.713573836631515E-10	10.044539523307114	0.3560196911941243	0.1811482393570106	0.2389255941018022	0.22390647534706298	0.01214319901609889	-2876.530541289488
600000	-2874.248452080888	-3.9053058213123837	-2870.3431462595754	0.3308687168574711	8.617763844982848E8	0.0017851384492957312	7.399193258605298E-11	7.639653884378044	0.3494263979777166	0.17900302897206827	0.2189193034772289	0.25265126957298617	0.008062029690869128	-2870.3431462595754
650000	-2917.2375110785474	-45.80934176137505	-2871.4281693171724	0.5037665302389784	1.8531093538035923E10	0.3776056045117402	6.056927717296295E-12	4.6443061774121075	0.36802140501372893	0.17695814642361013	0.2172992366161686	0.237721211946492	0.006096763157206695	-2871.4281693171724
700000	-2886.542790201617	-26.648927603205767	-2859.8938625984115	0.4560145883286787	1.2250930918130703E9	0.11095231386929716	7.404959386509752E-11	7.205802212695872	0.34934565368481096	0.18890131398898566	0.2196793259325434	0.2420737063936596	0.007335238870208107	-2859.8938625984115
750000	-2886.842642684746	-20.034380058455003	-2866.808262626291	0.5044006347936714	2.6066776573805748E10	0.05236307679376395	2.688551905771473E-12	5.6469433944864	0.35584463796499716	0.1827988931464726	0.2124265072962173	0.24892996159231265	0.008538267783142602	-2866.808262626291
800000	-2937.2385149927	-75.02357282645625	-2862.214942166244	0.5472711560025477	1.0411038950631903E10	0.1627930812308318	1.7113513870430912E-11	7.815764649336895	0.35697888777211306	0.17966852595780364	0.21991931509977766	0.24343327117030522	0.004232074408736726	-2862.214942166244
850000	-2933.936546364843	-62.47447533064408	-2871.4620710341987	0.4230371449721814	3.458620699019342E7	0.09404022782519639	4.216065387638999E-9	8.788075249331188	0.35923836792423447	0.200265550765269	0.21550620777125692	0.2249898735392392	0.004843452258856453	-2871.4620710341987
900000	-2911.101195588271	-38.88093084611035	-2872.2202647421605	0.3693391257939304	9.414660384268071E7	0.07137439760577124	1.078285773398926E-9	11.452887580812336	0.3581498386654929	0.20300206312373179	0.20683346237777606	0.23201463583299872	0.0049413412619896445	-2872.2202647421605
950000	-2901.1597758274384	-27.895100914228816	-2873.2646749132095	0.47039419064252064	8.228223030083285E9	0.11544679223144416	9.175280230502203E-12	6.301855199753746	0.3400256888534859	0.18252187218578073	0.21874022341156474	0.25871221554916796	0.007613519477234884	-2873.2646749132095
1000000	-2912.272538219494	-42.583899265495795	-2869.688638953998	0.47221649575437286	1.2676707622745132E8	0.007697926104253572	6.961029992041592E-10	8.076052730715226	0.3744723369859971	0.17838659670331053	0.22197163396721906	0.2251694323434727	0.006163544185383935	-2869.688638953998
1050000	-2897.459137583112	-34.66402101531747	-2862.7951165677946	0.47900168141608085	1.5674580742252016E9	0.007913818366606984	6.158829649185988E-11	12.644995666000181	0.33963531086293713	0.18543635462030938	0.2289116874439647	0.24601664707278806	0.006669744619891661	-2862.7951165677946
1100000	-2864.1582529618413	3.0619471894780377	-2867.220200151319	0.5457212061414899	9.238614065988258E10	0.056340397793178454	5.37192468296303E-13	10.3735339162147	0.35865205507290376	0.1975568185215454	0.20976223387565215	0.2340288925298979	0.00874112909366184	-2867.220200151319
1150000	-2863.2388061568654	10.232227188693939	-2873.471033345559	0.2962366004188163	1.2191614129242787E11	0.06262810104562977	3.757409162403207E-13	5.128726887736777	0.36314854055807627	0.18133154638589966	0.21896307527235861	0.23655683778366476	0.009966402572783245	-2873.471033345559
1200000	-2871.8278616621305	5.9867249720641365	-2877.8145866341947	0.37432084601622606	1.118280790746748E13	0.09011513061349352	4.6381558204922725E-15	10.03595399614291	0.3425102300088822	0.1967773232728612	0.20808531627597113	0.2526271304422846	0.00963344137289292	-2877.8145866341947
1250000	-2896.942962566268	-29.817932340991916	-2867.125030225276	0.4148336247172572	4.2985214702691772E12	0.13550577165008004	1.6865832629138058E-14	12.541214105600819	0.34849932305377745	0.17654358693677588	0.2324304369224389	0.2425266530870071	0.006726819983014062	-2867.125030225276
1300000	-2903.340269677036	-27.649524597467938	-2875.690745079568	0.4715616411808223	1.175913876817986E11	0.07837114652838362	7.272464622195244E-13	12.794611324931367	0.348762084036038	0.20442372375555834	0.2072486029618281	0.23956558924657484	0.009468794218050067	-2875.690745079568
1350000	-2882.342040963956	-7.210626590507676	-2875.1314143734485	0.35191818073994485	2.340219540380208E12	0.007841090673316398	2.1139029633362976E-14	7.284918668965161	0.34908196146162984	0.18805485567328467	0.22204128994717398	0.24082189291791067	0.010775916726806764	-2875.1314143734485
1400000	-2913.433286397003	-43.46286009240589	-2869.970426304597	0.4460138834946296	2.411746466737956E10	0.014767416937675026	5.5344306769754804E-12	8.487362802469523	0.3663687664552755	0.17206209065615735	0.21705345846656476	0.2445156844220015	0.006005891430260567	-2869.970426304597
1450000	-2908.7104038926623	-28.829731117300184	-2879.880672775362	0.45685754961013164	6.053907836039515E8	0.03404959093247051	1.3187759771017782E-10	4.981078094320435	0.36018138552698076	0.18076694785955635	0.22341030959066174	0.23564135702280023	0.0050956638251552595	-2879.880672775362
1500000	-2857.5018725299833	16.3524357714726	-2873.854308301456	0.4121566449363485	3.7607208434907104E10	0.3601561590738416	1.2484244071479298E-12	8.541823702900803	0.36965696097942835	0.1618583902241708	0.22221120593398874	0.2462734428624112	0.012361351049089826	-2873.854308301456
