# BEAST v1.7.5
# Generated Tue Jan 13 03:37:37 CST 2015 [seed=1421141857172]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-5050.611387150189	-325.18441980863173	-4725.426967341557	6.514712594195588	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-4725.426967341557
50000	-3655.9917432040106	-258.24350676063415	-3397.7482364433763	1.2836217177272669	1930.332790971543	0.13045182216918616	7.986319786247623E-4	5.796357420423123	0.33033748430474347	0.1910482346366133	0.22055274691717325	0.25806153414146993	0.002745522565945032	-3397.7482364433763
100000	-3487.924137572291	-163.65641180038264	-3324.2677257719083	0.8165386949478995	17426.883578375033	0.09913816048656443	3.1027598840550776E-5	9.058134203870642	0.34896012396957865	0.19089599035001203	0.22172188936260998	0.23842199631779948	0.00484232494165727	-3324.2677257719083
150000	-3433.740222457956	-94.62631371538261	-3339.113908742573	0.6219968935497546	792.7088185474834	0.019264164985654864	2.0994222834090629E-4	8.91873924761554	0.3474358864266309	0.19123609337166464	0.21407403412405104	0.2472539860776537	0.006901706310541916	-3339.113908742573
200000	-3417.512077178193	-63.676823935945265	-3353.8352532422477	0.6298072756508251	2270.9268303985627	0.10004702357868855	7.425805604430205E-5	9.192757686378524	0.3490911257705172	0.18942383225548282	0.22400584028474674	0.2374792016892536	0.006923340249596541	-3353.8352532422477
250000	-3393.906061201935	-54.444845789040116	-3339.4612154128945	0.5045576823836708	123.20213718896693	0.0948408677964423	0.001095593169046385	7.477114371875697	0.36415992891151194	0.18860796064606927	0.2164564116609715	0.23077569878144769	0.00875552311988792	-3339.4612154128945
300000	-3402.9770686014176	-53.349425294521076	-3349.6276433068965	0.4093498039340082	513.2900410153431	0.007786399737700123	2.5770532202969615E-4	8.387941817517051	0.35159707890216396	0.1777964975141757	0.21614237260911778	0.25446405097454294	0.009273962393157975	-3349.6276433068965
350000	-3437.0315371830084	-84.00544050084919	-3353.0260966821593	0.5800637453907739	586.5339957964884	0.0890712946708827	4.1157089917949263E-4	7.362442705312897	0.36262976474031133	0.17763497361880642	0.21295444692010707	0.24678081472077554	0.007587819906862323	-3353.0260966821593
400000	-3408.155736977709	-68.83054632658833	-3339.3251906511205	0.45795723219585055	8.627944351666022	0.13219306765271321	0.02229413438089852	11.151125525503629	0.3518052476491095	0.18798584389765355	0.22259658902380255	0.2376123194294347	0.009036951699173162	-3339.3251906511205
450000	-3417.0072849089756	-76.51756438193705	-3340.4897205270386	0.6158064056420031	110.42628692047177	0.01657587966061813	0.0016539038596202176	7.322372653929235	0.3513741677084222	0.17937197910234814	0.2081369501385506	0.26111690305067936	0.008232108493748709	-3340.4897205270386
500000	-3434.932605531832	-90.71079682952262	-3344.2218087023093	0.5911232458257893	13.61995680845246	0.23065486718137151	0.015137932709693831	6.345003822064428	0.34816802652374335	0.1889632131946856	0.21522019611793416	0.24764856416363706	0.007606792491876475	-3344.2218087023093
550000	-3393.2537502999376	-61.38102940069285	-3331.8727208992445	0.4841392468298479	12437.034037016443	0.10638409216803368	1.0291209046533007E-5	10.124888094010476	0.3399861184825669	0.1966354173420463	0.21812154990611962	0.24525691426926746	0.008650445224854777	-3331.8727208992445
600000	-3424.437687968584	-73.78271377584187	-3350.6549741927424	0.5697364596870164	409.2378326966081	0.39689575789598597	3.908879945269355E-4	8.563607731740818	0.35870132910038444	0.18105836779322798	0.22045720391551302	0.23978309919087484	0.008252335458947083	-3350.6549741927424
650000	-3391.068047636514	-56.67576730677979	-3334.3922803297346	0.5176235559426694	97.3100743120054	0.09964895177112232	0.001390435253183055	10.693180459709227	0.3574996351100559	0.19420155303514672	0.2153324241550773	0.2329663876997203	0.009390651516454592	-3334.3922803297346
700000	-3408.323765040161	-57.42042347327202	-3350.903341566889	0.6121148548581546	1180.5803872347808	0.013576773550597832	1.4057058878820473E-4	10.588890068243224	0.36275782105012244	0.17060424862987028	0.21417465282101866	0.2524632774989888	0.008657680535742389	-3350.903341566889
750000	-3425.947073932839	-89.33459857456279	-3336.6124753582762	0.5571521888815	3053.0154895145283	0.0298031810570889	7.385824851270963E-5	5.4855977055351195	0.3619697999788261	0.19441026628675864	0.21115077501303708	0.2324691587213784	0.007042938600183257	-3336.6124753582762
800000	-3423.0037861823275	-87.08925069219664	-3335.9145354901307	0.57686486645664	114672.46742573522	0.14065580575028513	1.8390802836852705E-6	11.272035587385888	0.347375108137559	0.18512901319843852	0.22032083227300425	0.24717504639099847	0.00794729175311914	-3335.9145354901307
850000	-3441.9321653294824	-106.6130551464456	-3335.3191101830366	0.5717222592653675	76327.20626956728	0.025739525848229805	4.1422659681963705E-6	6.1016950548216355	0.34145781035960093	0.18858638318806406	0.2223585261415074	0.2475972803108278	0.005808822933126934	-3335.3191101830366
900000	-3425.308482952436	-87.596434742151	-3337.712048210285	0.5373552316932231	24397.597494602403	0.08928962070723889	8.724239314543076E-6	15.691739112389605	0.3449254553504745	0.1881245569195472	0.21091997681607294	0.25603001091390554	0.007388712455779821	-3337.712048210285
950000	-3428.896976675269	-104.1757911260255	-3324.7211855492433	0.5500959959555775	293.396296373058	0.06498508241152146	7.87574586273968E-4	10.418084307239383	0.34835254049497744	0.18940640035184897	0.21070547392128902	0.2515355852318848	0.006971947886767197	-3324.7211855492433
1000000	-3399.077764204	-55.826766616685966	-3343.250997587314	0.5167847113421918	14.15360382045705	0.05557613343398149	0.007828270925476243	9.212196722489814	0.36899764989270273	0.16775376144372756	0.22161493932093623	0.2416336493426337	0.008774154840358437	-3343.250997587314
1050000	-3408.526147244432	-70.84205407001855	-3337.6840931744136	0.5229769082745395	4.334246550990804	0.17811830004908158	0.044897964047348325	11.548245849955428	0.37079063077590185	0.16848028824715172	0.20847262003766798	0.2522564609392786	0.008290365504009876	-3337.6840931744136
1100000	-3405.173815486519	-72.57033322385759	-3332.603482262661	0.6710181231807746	136.51320788250166	0.10975415616118345	0.0010826231498505374	9.49219306674656	0.3528847100205721	0.1971559100992305	0.21804491585387029	0.23191446402632732	0.007548973807647548	-3332.603482262661
1150000	-3434.4716195981273	-87.13077434147885	-3347.3408452566487	0.5958943842059616	9654.272277300526	0.3261483573099484	1.868532061698217E-5	7.974514223313924	0.35627070815818723	0.1705895860695869	0.23080351458997161	0.24233619118225444	0.008788887594855925	-3347.3408452566487
1200000	-3402.406127024116	-56.65450782084807	-3345.7516192032676	0.4857162520900191	30704.37220607834	0.04363559561085206	4.723479832207233E-6	8.70115991133076	0.3392055934165881	0.18734121709841256	0.2155120548158465	0.25794113466915286	0.009489609416351906	-3345.7516192032676
1250000	-3414.217975954554	-73.24051486693374	-3340.97746108762	0.5288809152049545	12050.256316853061	0.18327440424136232	1.51647527751339E-5	12.370084920910523	0.36547299749362894	0.16885423052351828	0.2156563624588811	0.2500164095239719	0.009523959596441542	-3340.97746108762
1300000	-3394.295908444516	-53.366620652050855	-3340.9292877924654	0.5182994949544001	144315.15192041072	0.11879941296868268	8.773867950008131E-7	10.15904884209263	0.34528018055739884	0.18465119943439878	0.22960918193740928	0.24045943807079329	0.008872607620841738	-3340.9292877924654
1350000	-3383.3891766919282	-53.35758126403435	-3330.031595427894	0.49566778530218086	212723.98350431718	0.0037716946682420094	5.933034345677797E-7	9.136803989323159	0.34331731501403095	0.18980262827253835	0.21590495819966937	0.25097509851376154	0.00821769958556255	-3330.031595427894
1400000	-3398.1401137446064	-52.085038168701224	-3346.055075575905	0.5158212020422545	6344.620415302738	0.004173082078382739	2.2212010805322044E-5	6.894019300820809	0.359732497716977	0.1845835245387073	0.21552626906192124	0.24015770868239464	0.008229238281836845	-3346.055075575905
1450000	-3381.366936091169	-32.42179519019909	-3348.94514090097	0.4626579248705453	5.1461987949163746	0.10953308879339652	0.024228307806480425	5.79740267566325	0.35114361813116507	0.200422290374192	0.22057956090032557	0.22785453059431757	0.01021823084450914	-3348.94514090097
1500000	-3408.1370204392856	-73.7686945357253	-3334.36832590356	0.5753273955112704	46.21587272626516	0.18191794526723504	0.003316341365200184	9.097488988662827	0.35587125758270055	0.18255400581137288	0.21251649589949817	0.24905824070642854	0.007542345664837863	-3334.36832590356
1550000	-3405.5457275160516	-74.85710238600646	-3330.6886251300452	0.5519684295620119	1811.9337428521833	0.07959538408208044	1.1211890848109093E-4	10.652012945833992	0.34727881506089964	0.18738633152769588	0.22316383580642482	0.2421710176049798	0.007622967556765992	-3330.6886251300452
1600000	-3420.0455636923843	-79.70388624879249	-3340.341677443592	0.4470264340000751	168223.55681538014	0.0592470868606243	1.066473430463211E-6	10.1069959065827	0.3530036756242502	0.16948668141665582	0.22077731946647222	0.256732323492622	0.00819046316412244	-3340.341677443592
1650000	-3400.5592878243237	-43.83586262737309	-3356.7234251969508	0.4907623118691614	748731.0325421701	0.17056346280958312	1.60721870193271E-7	10.190008367311231	0.33332765574428636	0.19290695283874726	0.22251628296392834	0.25124910845303833	0.008758330425002904	-3356.7234251969508
1700000	-3420.7775552054322	-81.74390968364551	-3339.0336455217866	0.6168748502098552	2.138562398630752E7	0.12903807154778812	1.0082025002480179E-8	11.04630721281698	0.336748291695832	0.17933370168265564	0.2276158685957764	0.2563021380257364	0.008954342187785633	-3339.0336455217866
1750000	-3429.311445566626	-85.73134936289024	-3343.5800962037356	0.6230576796252578	657286.0160281744	0.2120570728526141	2.8707379740045E-7	6.034256573657573	0.33192398541444595	0.20097176056481694	0.21487914857059365	0.2522251054501439	0.00657903499407806	-3343.5800962037356
1800000	-3436.1052689918233	-101.01294864659414	-3335.0923203452294	0.6050604695323091	5099382.42277904	0.193758771548439	4.366635667884815E-8	7.562146195696832	0.3603078068766787	0.1851933685559541	0.2134739268549465	0.2410248977124212	0.007738741720187276	-3335.0923203452294
1850000	-3410.33660617641	-53.77266622037015	-3356.56393995604	0.655613238729078	2717673.294009952	0.015561570868229735	5.711202869347643E-8	13.97582515926096	0.3350021548783473	0.17430840670805162	0.23999582906225758	0.250693609351344	0.008259380139396498	-3356.56393995604
1900000	-3422.150411384297	-72.64224752497245	-3349.5081638593247	0.5756508028674506	1118279.6123653837	0.2868925895783323	1.4816298346708744E-7	6.479081082445549	0.37187998915682446	0.1851441758575108	0.2070298998926043	0.23594593509306086	0.008305546471001284	-3349.5081638593247
1950000	-3431.5851300220584	-89.21513684363309	-3342.3699931784254	0.5637116032913486	779444.5105705825	0.04033581402455777	2.7353956860549803E-7	8.048978214344835	0.35329708525296044	0.18839879774201557	0.22502845383566228	0.23327566316936213	0.0054762090153870294	-3342.3699931784254
2000000	-3402.0674365618365	-59.387070949280556	-3342.6803656125558	0.4430675980422037	38043.870235496826	0.05215535218474998	3.6108006153308125E-6	8.966070148992781	0.3726385241950059	0.1718367164782998	0.21484654685521354	0.24067821247148102	0.010609037183617073	-3342.6803656125558
2050000	-3384.2937732043442	-50.33533790466059	-3333.9584352996835	0.4405785834325699	39393.99783807483	0.14996684077252098	2.845784980984708E-6	10.375487041628045	0.3442305501587759	0.1801535291654825	0.22488732556640312	0.2507285951093384	0.008847679374826613	-3333.9584352996835
