# BEAST v1.7.5
# Generated Fri Jan 09 13:22:24 CST 2015 [seed=1420831343651]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-6317.845705330571	-478.3090319205512	-5839.53667341002	3.7701422304372594	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-5839.53667341002
100000	-4489.0126728825735	-480.0824667741377	-4008.930206108436	4.083840191704079	411.3945308145161	0.19354029587831567	0.012621074439584134	7.799880600663832	0.35925941359336977	0.18026638308920134	0.20855683975381747	0.2519173635636114	0.001676597527710787	-4008.930206108436
200000	-4385.098261023348	-414.4702551174187	-3970.628005905929	2.1111048880780006	220.71778432062223	0.09700618960381457	0.01268210631293129	7.84604182344161	0.34161647931736877	0.18357639136989387	0.22269203124087733	0.25211509807186044	0.0023471472811454255	-3970.628005905929
300000	-4270.338739676035	-328.04462082615913	-3942.2941188498767	2.3112775858324768	77.29573600360797	0.2650994543819807	0.016431866805053007	7.736466370463697	0.35137712298493384	0.18756400961834005	0.21827283141795725	0.24278603597876944	0.004001597609247733	-3942.2941188498767
400000	-4275.201486097563	-338.68215761147775	-3936.519328486085	2.3013920573452955	209.50193113164678	0.09187126996156536	0.007053805514007164	8.183754691784447	0.34815285336779067	0.1931108091274233	0.21960250403087883	0.2391338334739079	0.003403328034685836	-3936.519328486085
500000	-4290.871718978313	-330.61667246109647	-3960.255046517216	1.9626436571258952	186.47306649240107	0.036161025356834076	0.007829225945151955	6.935005525558255	0.3778177486085991	0.17931097103421592	0.19941993117524046	0.24345134918194516	0.0034624913667217574	-3960.255046517216
600000	-4305.139875673758	-341.73835453634274	-3963.401521137415	1.3765865753261168	10622.354800333957	0.10721847336991552	1.1955762576297641E-4	6.459519294628182	0.35587776962167744	0.1878535683698208	0.2013372953368076	0.25493136667169486	0.003377347978081257	-3963.401521137415
700000	-4310.854943529404	-352.50189549118426	-3958.35304803822	1.8488370503740243	5413.449580691017	0.28086487560740103	2.8192012257390725E-4	5.92279436398954	0.34410008302268263	0.18163144803217118	0.2282169428476164	0.24605152609753034	0.00275874960073721	-3958.35304803822
800000	-4265.449467474361	-319.2886668568204	-3946.16080061754	1.7804503708570654	312.47949247084745	0.2955955749140067	0.0039230585804856215	9.32232847727851	0.35098405531140875	0.16128700702391965	0.23567950450825334	0.25204943315641876	0.0037878470190517467	-3946.16080061754
900000	-4257.333121264426	-297.58851847329885	-3959.744602791127	2.0791922141527204	79.7837818382287	0.23717012870884346	0.0127021469456365	11.047616369378197	0.3748693437261541	0.18398193434814566	0.19358837983986688	0.24756034208583394	0.003952966795529138	-3959.744602791127
1000000	-4227.702299006726	-280.6199112484584	-3947.0823877582675	1.6774909586740516	1320.890448990159	0.15255968044172885	7.271753555366309E-4	5.982220626532121	0.36975596945513023	0.1920915853353601	0.20466835283096851	0.23348409237854192	0.004544531232518799	-3947.0823877582675
1100000	-4243.196262316644	-290.8734157176009	-3952.3228465990433	1.6475992008730884	17965.62833015986	0.024158211494698323	5.516997114083996E-5	7.353047391813155	0.3606773795109315	0.18208880654159648	0.23004498376610477	0.2271888301813676	0.003964357439961835	-3952.3228465990433
1200000	-4274.700421855606	-324.2311570619376	-3950.469264793668	1.422640168193153	1174.8911428857157	0.17861871090818848	0.0012311679955526933	5.701350300759745	0.35517077702271166	0.18368105435021526	0.20607623572018727	0.2550719329068861	0.0037558830855070227	-3950.469264793668
1300000	-4296.327073240699	-338.4582411405511	-3957.868832100148	2.0501833900216098	111959.58346543628	0.045169222853319146	1.1959821126937599E-5	9.145701918609864	0.34584646471617203	0.20709576797414928	0.20638665651844684	0.24067111079123205	0.0035114724435220887	-3957.868832100148
1400000	-4236.473297843097	-286.9594357801238	-3949.5138620629727	1.6672009777939494	196072.9280141743	0.0073693094595863595	4.768443133080481E-6	7.14856322716082	0.36024115747449037	0.17880117487971786	0.2231402622469083	0.23781740539888377	0.004664348022042248	-3949.5138620629727
1500000	-4217.811743243618	-258.1758869503485	-3959.63585629327	1.539950830900515	143153.49692829922	0.17078986058136092	3.97928165428571E-6	7.703084051256372	0.35365879593941446	0.1905774463473925	0.21345298992206085	0.24231076779113264	0.004964588857370552	-3959.63585629327
1600000	-4205.598761778364	-248.1204899483798	-3957.478271829984	1.0978797990839206	5725.816826687954	0.11402501663338938	1.0417997149098371E-4	8.749475308778019	0.3591884289491524	0.1849556081288751	0.21083100114950296	0.24502496177247005	0.006296453109730401	-3957.478271829984
1700000	-4258.186250188762	-301.99867686919805	-3956.187573319564	1.1492279790827302	515.5521226112186	0.2288019339093852	0.00215849788577599	8.298289261702667	0.3470501560069301	0.18069890287609272	0.22465369385945722	0.2475972472575203	0.004469172793637977	-3956.187573319564
1800000	-4274.6393248555905	-309.31358545128387	-3965.325739404306	1.827932734197049	64.91285300198577	0.11342020684774101	0.018355355507898182	6.044665451337109	0.36789742387919383	0.18646929384999558	0.21823167311048108	0.22740160916032992	0.004213963091525738	-3965.325739404306
1900000	-4202.719368800219	-251.00950501751848	-3951.7098637827007	1.1765472391585796	33.87265975148178	0.18868299824654033	0.02292902750811507	8.84033853591895	0.34825694155976966	0.18147625980351426	0.23764084201135144	0.23262595662536523	0.005411668287212136	-3951.7098637827007
