# BEAST v1.7.5
# Generated Sat Jan 10 03:58:07 CST 2015 [seed=1420883886179]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-7523.619940080936	-795.444158734565	-6728.175781346371	7.3751547926363585	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-6728.175781346371
50000	-5592.3569394573005	-734.6815900726066	-4857.675349384694	1.6683925346515502	1198.2573023676616	1.6688177859869302	0.006454829736407862	10.605939557311698	0.3132030192736911	0.19636596413635182	0.21945402011305373	0.27097699647690315	0.0036058694253177513	-4857.675349384694
100000	-5234.082508808744	-659.5817167570751	-4574.500792051669	1.3352682133211338	405.315839298846	3.141962238486479	0.020300898616839376	11.163488853515448	0.3414884436441351	0.18235663417330752	0.21666024563419742	0.2594946765483598	0.0036908227396474304	-4574.500792051669
150000	-5070.812797000311	-625.8181959818055	-4444.994601018505	1.4543978134573439	1557.8896996938508	2.544189140551416	0.004029585212222445	10.006021361435508	0.33731725383118283	0.18188970214229466	0.22332643563375967	0.25746660839276253	0.003803614830133588	-4444.994601018505
200000	-4959.829819506685	-597.069123369002	-4362.760696137683	1.301028269393185	1196.209353349441	1.3043463240340152	0.0027898960992668704	7.562147667320234	0.31218865173201105	0.1868917275881531	0.22861698815938422	0.27230263252045145	0.004026123022036464	-4362.760696137683
250000	-4842.529551574648	-480.0110303223765	-4362.518521252272	1.2134844998819094	577.2072683744435	0.3732232401876854	0.0024588744735537676	6.831976593917245	0.3372658233171791	0.1687141785454421	0.2076488610154062	0.2863711371219724	0.004874469646002175	-4362.518521252272
300000	-4817.459259301203	-523.5533181424959	-4293.905941158707	1.7271038780870072	227.3527216507064	0.06632854079744455	0.007350819144249329	7.987806385925621	0.31409488365445437	0.1742160809585464	0.22990579350338666	0.28178324188361215	0.004198010962737813	-4293.905941158707
350000	-4850.594751347744	-532.442464231261	-4318.1522871164825	1.4550597461598733	1131.317853973269	0.34604855621481834	0.0017647858219195446	10.694737281507063	0.31778084435525633	0.20660708303374994	0.22170140902268184	0.2539106635883114	0.004785201619544047	-4318.1522871164825
400000	-4818.677081556013	-503.61306127376815	-4315.064020282245	1.0978032766752852	292.86263428795905	0.1702473158743809	0.004749337934079167	7.20883479530205	0.3111972989393933	0.1890425213355421	0.22809087495109592	0.27166930477396806	0.005191067425354709	-4315.064020282245
450000	-4724.728056842833	-431.0125929418969	-4293.715463900936	1.0983990421183352	118.39241892055462	0.08352253461259673	0.008260986240442511	10.30369207010967	0.34243537140903246	0.18256110612815077	0.20978043813068975	0.2652230843321265	0.00577968259118511	-4293.715463900936
500000	-4725.6278271575275	-411.85906391541437	-4313.768763242113	1.1732946691219468	44.40832997764466	0.16403471255915725	0.02210904752488496	11.848788343585731	0.3286153866925902	0.1989462303607602	0.21033987640529475	0.2620985065413544	0.005931416725015416	-4313.768763242113
550000	-4714.930696372995	-439.4699009946326	-4275.4607953783625	1.1353782653687252	2388.090368184497	0.44993258912038336	4.709639752713691E-4	10.54604388917189	0.2982503832618184	0.18462830829808813	0.2339975273955402	0.2831237810445528	0.005764393250450666	-4275.4607953783625
600000	-4652.659234659599	-369.1802741902733	-4283.478960469326	1.256170847849662	147.3416220637915	0.014966216178427416	0.004975702049799677	8.653804989608531	0.3042750690903383	0.1962153272764262	0.23021998755760786	0.26928961607562707	0.006406599171677363	-4283.478960469326
650000	-4667.742386616409	-396.1568920126839	-4271.585494603725	1.1267045713953947	253.40008274517245	0.20541514213938994	0.0033081722906258305	8.50332815362157	0.27935227818274655	0.2044620818475977	0.2380298120731105	0.2781558278965448	0.00506207156911158	-4271.585494603725
700000	-4702.062001108577	-427.9444860502259	-4274.11751505835	1.3079693841874427	646.9934270543675	0.12027549562112405	0.001600983650781508	10.312170880614127	0.3276732115103269	0.19347460574072742	0.21913974766985683	0.2597124350790886	0.005629161328066571	-4274.11751505835
750000	-4725.006511538218	-457.36826327088846	-4267.638248267329	1.1241243657088773	6811.695667139723	0.0035614855993351124	1.8530645982567598E-4	10.321267527733587	0.3073009265720419	0.19657524866474133	0.22352736487388197	0.27259645988933456	0.00469252645700108	-4267.638248267329
800000	-4795.852971140251	-529.9342171848112	-4265.91875395544	1.4728398213468188	10581.24336834531	0.8152913547338514	1.933498240133092E-4	12.77303028596983	0.3220308981820143	0.17922709218681426	0.24157105055824413	0.25717095907292686	0.004379777689900518	-4265.91875395544
850000	-4750.616854094062	-500.64911826712114	-4249.967735826941	1.35262835297488	35626.05796784307	0.239025580356641	4.353038399421013E-5	12.515630960714645	0.3313673413000739	0.17094766056473418	0.2157004410633294	0.281984557071862	0.005088898360812525	-4249.967735826941
900000	-4772.445049231472	-518.8653111700067	-4253.579738061465	1.2052988596553138	58639.81560068963	0.33825064131660176	2.868063990705496E-5	10.405048834973046	0.3163871402176705	0.1972417894086565	0.21799714009848958	0.2683739302751827	0.004324110083191452	-4253.579738061465
950000	-4773.137582282898	-519.5722878114661	-4253.565294471431	1.311835327817941	137309.75596136317	0.29910667110395806	1.0524331924227258E-5	8.791268258671657	0.30984997780021406	0.18771569566705065	0.22001003593285243	0.2824242905998821	0.004714554768338037	-4253.565294471431
