# BEAST v1.7.5
# Generated Fri Jan 09 13:22:54 CST 2015 [seed=1420831373413]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-4419.068612632968	-403.02997107792334	-4016.038641555045	15.159681497390903	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-4016.038641555045
50000	-3124.229378056599	-328.45215447684996	-2795.7772235797493	2.070570780090267	60.96069435113473	0.10705944959422853	0.04200710430414027	13.918003733474638	0.3306353207850516	0.17533716878096703	0.2256473925477785	0.26838011788620303	0.0017884738983510726	-2795.7772235797493
100000	-2977.1102981294603	-248.15373413150093	-2728.956563997959	1.0092875423858745	12414.356013006916	0.1462216244054011	7.042144034802026E-5	10.690399471555972	0.3087558361968308	0.19283623705186723	0.23345485074058878	0.26495307601071316	0.0020335648171902194	-2728.956563997959
150000	-2833.975841826004	-143.62984646303053	-2690.3459953629736	0.8869875164480007	1182.0217727752827	0.06907074122586065	2.51798310278589E-4	9.75408106788165	0.30130311173747465	0.1767659062673627	0.24848584577114674	0.2734451362240159	0.005250476063591925	-2690.3459953629736
200000	-2876.6718573959643	-198.99096792070628	-2677.680889475258	0.7905757401746379	3758.6359190785956	0.5844861974026718	1.398774074879118E-4	7.595111178114589	0.32146589348353477	0.16905210284481592	0.24615286653791404	0.26332913713373524	0.0033275159522839813	-2677.680889475258
250000	-2865.3948743495125	-191.27691602700844	-2674.117958322504	0.8430233565348325	11784.505661023544	0.16062579951758127	4.4493631907824104E-5	11.129290556608552	0.3163172959302517	0.1962309093433146	0.23235209939199006	0.2550996953344435	0.003927836967455261	-2674.117958322504
300000	-2840.7612484747065	-177.068852999581	-2663.6923954751255	0.8026724254895682	2473.6521508674655	0.2554204803173281	1.7294726043878215E-4	12.833036724399667	0.308058095240924	0.19862495207214284	0.22754024340272944	0.2657767092842036	0.003918973007867107	-2663.6923954751255
350000	-2797.6845562481376	-130.25098555544005	-2667.4335706926977	0.8180387594896441	140300.39559224612	0.018568146288316045	1.8426885492013544E-6	18.57472395756643	0.32737122382586614	0.16494102119345444	0.2511137310783112	0.25657402390236816	0.004318715325905861	-2667.4335706926977
400000	-2800.762915280949	-133.9751742450093	-2666.7877410359397	0.9037459239746731	1.5293067374279805E7	0.043161568289775465	2.024009793940263E-8	16.496425195125294	0.3059953872347982	0.18729090550544675	0.23704499158512285	0.2696687156746323	0.0037780228788763773	-2666.7877410359397
450000	-2847.646264413101	-177.81314520364748	-2669.833119209454	1.1334120901874856	1.719676025103523E8	0.008640106847763507	2.225978358425382E-9	10.904547099880485	0.31998380799822446	0.1877377094297778	0.22090575743457927	0.2713727251374187	0.0027976564354756685	-2669.833119209454
500000	-2819.7611302314353	-146.91817650558687	-2672.8429537258485	0.8398695564034669	4.5050775600772446E8	0.030274871335087994	7.506882107720558E-10	13.439003419146404	0.32208383926094597	0.19559632288745965	0.23157651950805852	0.250743318343536	0.004370420916507865	-2672.8429537258485
550000	-2816.697688123652	-150.9780372641481	-2665.719650859504	0.9323260846129152	4.553790111799406E9	0.10244935792934573	7.849455986614737E-11	8.592318973234745	0.31826927387004933	0.1817349595208862	0.22556192625075863	0.2744338403583059	0.004299847284993536	-2665.719650859504
600000	-2811.720989182217	-140.84759826547457	-2670.8733909167427	0.7405729491507959	4.197965244605471E10	0.17295758050479826	7.927447537030682E-12	12.57377425650273	0.3334302336009522	0.1620610062912143	0.23750314810393577	0.2670056120038977	0.0043396599147996606	-2670.8733909167427
650000	-2864.002886349328	-192.19121042418305	-2671.811675925145	0.9616101679642493	1.9924921856050677E11	0.0015474876260683779	2.230372207556034E-12	20.207825955537825	0.30033016038286287	0.19863518260402158	0.22122342796330394	0.27981122904981165	0.0039996949485674345	-2671.811675925145
700000	-2816.2667383758594	-145.72207942344525	-2670.544658952414	0.6866857658966051	1.488690945865569E12	0.12757605648218706	1.8584884221787675E-13	12.291715933494569	0.3191263532870167	0.1804408749869923	0.2526933191879504	0.2477394525380405	0.004845702537895045	-2670.544658952414
750000	-2787.2661092958742	-121.35697664552535	-2665.909132650349	0.7000345215555747	3.820997906053504E12	0.21748753121062325	5.802810861714176E-14	7.493897525007138	0.3228852907084394	0.1889815457310306	0.2179890423593005	0.2701441212012295	0.004305876671204962	-2665.909132650349
800000	-2772.3618066098315	-94.41541905954371	-2677.946387550288	0.6602978674332997	2.3002758583656675E12	0.3384010405238187	7.969619297698278E-14	9.989345916641721	0.3015762535659962	0.1890637514938083	0.2263318654714003	0.28302812946879513	0.004934419084805023	-2677.946387550288
