# BEAST v1.7.5
# Generated Fri Jan 09 13:22:54 CST 2015 [seed=1420831373539]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood
0	-3449.2370247314816	-240.6246623727343	-3208.6123623587473	4.816277928251866	20.0	0.05	5.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0050	-3208.6123623587473
50000	-2746.89693823789	-429.7428208387913	-2317.1541173990986	27.774213688091322	4817.173227325195	0.019631828300773924	0.12622126198255135	15.106753175419525	0.302939002671433	0.18460200571474442	0.2216289167305329	0.29083007488328966	5.149511099911576E-5	-2317.1541173990986
100000	-2707.0946941122825	-385.63804807738137	-2321.456646034901	24.365985387198602	732.6624149981573	0.0025500289106357155	0.3086185803317843	21.194778059873233	0.29414889602541894	0.20294714708421344	0.23956407408232627	0.2633398828080414	5.068196226118161E-5	-2321.456646034901
150000	-2767.3162866941425	-453.61920013085665	-2313.6970865632857	33.35367217446503	4967.731638224634	0.1766876638754833	1.3377821586133074	8.205783281156895	0.2914848525882645	0.1778875941320987	0.25286641886905237	0.27776113441058453	2.9470187571846013E-5	-2313.6970865632857
200000	-2787.408660263474	-475.63375514733343	-2311.7749051161404	43.54556701807482	17395.747395143415	0.11486063171006888	0.45741428895172875	7.362010217064042	0.3006846089534603	0.19759870001987245	0.2397233463681288	0.2619933446585387	2.220790966260024E-5	-2311.7749051161404
250000	-2826.741525908942	-512.8063376788757	-2313.9351882300666	91.42536691179055	4709410.412352471	0.10800225641150973	0.09610865867929237	8.309566796743534	0.31739329240584097	0.18037232321251495	0.2499415050771011	0.25229287930454325	8.05271298902549E-6	-2313.9351882300666
300000	-2827.504645335286	-512.1556285298232	-2315.349016805463	71.55757130874997	247026.35187245678	0.12300972410754207	0.7410260683787806	8.126135456351136	0.31104955269931606	0.18533813369294314	0.2400331008360787	0.26357921277166246	1.0547763100852072E-5	-2315.349016805463
350000	-2814.3065576028707	-491.8430986774404	-2322.46345892543	57.42621799697419	331533.48705409665	0.14016380107224147	0.16686123528970825	7.599944802550145	0.30772965018582643	0.18914353559562527	0.22532408482235067	0.277802729396198	1.466962096026813E-5	-2322.46345892543
400000	-2741.144508794891	-422.69524697419257	-2318.449261820698	23.562522559620465	9318.388682483297	0.34665941539336864	0.9357839554526168	5.414440611217992	0.3064906239935911	0.1903841183587297	0.24324106881161614	0.25988418883606357	3.621046801173359E-5	-2318.449261820698
450000	-2640.838935281187	-326.60973386477843	-2314.2292014164086	7.6258007762471935	2940.9223435230824	0.33592919758321216	0.019684182421527648	13.459464896932042	0.314357995601292	0.17488024215470105	0.2431643537506059	0.2675974084934014	1.587118176029788E-4	-2314.2292014164086
500000	-2756.051801138408	-439.5275843891818	-2316.524216749226	37.28634864516217	1855.6809492409407	0.09763055519242392	0.9033970489202697	13.748604243753446	0.30789734464715784	0.18419660245426342	0.23531543554839746	0.27259061735018153	3.3524222992701743E-5	-2316.524216749226
550000	-2781.0935049684276	-458.4600755101121	-2322.6334294583157	45.12579829721183	1102.1629870489953	0.058825339013398814	1.184086810827262	5.613955076307045	0.3064644233346994	0.1809159186195232	0.2589272705771774	0.2536923874686003	2.67444760589473E-5	-2322.6334294583157
600000	-2880.4092108656	-567.5408437845477	-2312.8683670810524	141.5968117267476	1208.0377866645827	0.03488032021789689	48.271852244665105	17.718522854453553	0.348546403871189	0.17739040354847183	0.226283056303767	0.2477801362765726	7.134846194023202E-6	-2312.8683670810524
650000	-2750.205731123293	-432.8005914941323	-2317.4051396291607	22.423226335000912	708.8199050967715	0.22038899267668022	3.178218935192386	7.035298791682397	0.33581037396496727	0.18280154711977323	0.23802371202071493	0.24336436689454485	5.21012760020109E-5	-2317.4051396291607
700000	-2854.2216836100174	-531.5101920093649	-2322.7114916006526	91.73540924007786	24825.065756211185	0.08307990194790982	4.477259468813978	7.496108892352127	0.3144542178733442	0.1895966739320095	0.2231608380012782	0.27278827019336843	1.2294833044161984E-5	-2322.7114916006526
750000	-2833.759174549772	-513.3222499444809	-2320.436924605291	93.52676027195179	2285851.7607692294	0.11378618458978473	0.5310614262485139	9.302056250481485	0.3059515993028887	0.19069392750208883	0.2079240956430817	0.295430377551941	5.767146705215191E-6	-2320.436924605291
800000	-2799.7309482826863	-487.7523482106994	-2311.978600071987	53.836104857358826	24326.59426691214	0.1444047539285893	2.9819622850707215	9.953330917758723	0.314167573707077	0.17143246668236298	0.23833830007833737	0.27606165953222306	1.1351758357460998E-5	-2311.978600071987
850000	-2811.530663160395	-494.00404489308727	-2317.5266182673076	54.64580357492856	1000.4998433226668	0.11717816819604221	12.74665663040564	9.259171410385255	0.33813435370062933	0.1752706962521199	0.22553052920642547	0.26106442084082565	2.3602613700294273E-5	-2317.5266182673076
900000	-2659.9202252055898	-347.8575832098101	-2312.06264199578	11.462383573749195	413.0637892886042	0.12706409163405707	0.2755828084945922	9.578370545899928	0.30319278070675787	0.17526636586874084	0.2539053449023417	0.26763550852216006	1.2949766947389305E-4	-2312.06264199578
950000	-2609.133237342391	-291.36254907198474	-2317.7706882704065	6.287095757869154	581.60534918724	0.20300570805329343	0.03698701729203094	8.835756225381946	0.31111610357714886	0.20556504449062893	0.25163002846258997	0.23168882346963265	2.7522675324613533E-4	-2317.7706882704065
1000000	-2783.078861554792	-474.68704032243113	-2308.391821232361	38.940753681337	581.0937762508646	0.2607669183139092	16.94532675642679	5.394741341629685	0.3090808713572876	0.18894395264801198	0.2485516210739893	0.2534235549207117	2.189364866343384E-5	-2308.391821232361
1050000	-2781.259042897115	-470.820942022608	-2310.4381008745067	54.425364375116565	6587.238436890766	0.03254001170890586	0.47401394541338243	9.02783104161015	0.3184021877700666	0.19965370605615573	0.2373338377942405	0.24461026837953787	2.8262774879427318E-5	-2310.4381008745067
1100000	-2907.7966744358223	-593.2565965530644	-2314.540077882758	290.7557487738469	40389.48509870068	0.015942207056967028	2.989820480411751	4.9681892349381895	0.31716014599780995	0.19225530462321824	0.22523013277768705	0.2653544166012857	4.673286014148491E-6	-2314.540077882758
1150000	-2893.5781571996513	-585.0829574646447	-2308.4951997350067	248.01069580943513	1192580.6360631585	0.021265950156812208	0.10916439923481068	7.507365311688945	0.32015331936886304	0.18737960266465756	0.22618544453662015	0.2662816334298602	5.770575194958326E-6	-2308.4951997350067
