# BEAST v1.7.5
# Generated Wed Jun 17 19:36:20 CDT 2015 [seed=1434587779254]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-5809.2502134991	-218.13509790695534	-5591.115115592144	1.48555363495888	0.8	8.0E-4	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-5591.115115592144	-209.6316017284975
50000	-3631.4132362187274	-472.6141285257696	-3158.799107692958	0.22507820732798206	13.202277919713499	19.99849270169167	0.01687864874339794	17.478850393550402	0.33003224217209937	0.20339689276434866	0.23936949984598424	0.22720136521756779	0.06508986113950697	0.009674440796233528	-3158.799107692958	-460.3776518991805
100000	-3442.446101154781	-390.36394431155475	-3052.082156843226	0.181932687343484	32.582913972248114	34.683550029893254	0.005335445940954089	14.038040597524395	0.3263219049374949	0.16482437295817473	0.23746801031494563	0.27138571178938475	0.04975605257030758	0.010682345574565703	-3052.082156843226	-377.0267967948898
150000	-3392.584633103129	-401.51509103896865	-2991.06954206416	0.18442140757165112	13.14178454876265	34.57404480781387	0.014421054788263372	26.39167761299154	0.32839588226881905	0.1679453568996396	0.23345030596495275	0.27020845486658857	0.014897915417393964	0.006261275905387789	-2991.06954206416	-387.06788120398795
200000	-3319.8944845681344	-345.1054026825316	-2974.7890818856026	0.1775436489633546	15.400492411496012	36.62470549915045	0.008806487897319233	12.43097232469849	0.3152312798987814	0.17982513443480772	0.2519247580952052	0.2530188275712057	0.20258280819555946	0.008308410614822495	-2974.7890818856026	-331.8239376954013
250000	-3236.9039079816384	-334.7809550379658	-2902.1229529436728	0.16310678100505072	23.441307088234872	24.284420451148105	0.0038913355012902945	13.84949377740566	0.327668747216834	0.1762035254190526	0.2313902812620396	0.26473744610207384	0.03149323171837933	0.009219953419560323	-2902.1229529436728	-323.36677323047377
300000	-3178.0611080294047	-291.07591825936856	-2886.9851897700364	0.14699303837861336	27.450989831854486	35.547589184067384	0.0027841931176898296	12.289120569773605	0.3310797512744245	0.18123865553076104	0.23907981729778033	0.2486017758970342	0.05712841564741186	0.009924866351560948	-2886.9851897700364	-278.6261997701757
350000	-3196.516577576955	-310.40489449341715	-2886.111683083538	0.1555973445821123	6.562314219458162	40.48790611707309	0.015198384763404073	19.559467437263425	0.30017673420736835	0.18672917036287134	0.24340685759635014	0.26968723783341025	0.03390525949444293	0.0091014694015655	-2886.111683083538	-296.2458367187059
400000	-3139.404258156811	-267.91781219195605	-2871.486445964855	0.1588009731007675	5.580169806402124	27.05094190283107	0.009702821248043057	10.381563291493181	0.31282119596360236	0.1924641953859692	0.21123466536734117	0.28347994328308723	0.03233645518624871	0.012356802711170513	-2871.486445964855	-257.01158666925585
450000	-3081.9979258529625	-220.52401739749706	-2861.4739084554653	0.1713060642388731	27.9437385389298	11.442509529564312	0.001111102684224307	16.642182675733782	0.31762725450036755	0.18704555837922715	0.2330732787861069	0.26225390833429846	0.009183402357013317	0.010197330036314315	-2861.4739084554653	-211.14626648048522
500000	-3127.5800154222393	-286.253858717294	-2841.3261567049453	0.1669512084404301	38.61190718027958	19.624379513844456	0.0011985263824611306	14.60556498419961	0.3015222345659985	0.18710028241495208	0.23837415193449177	0.2730033310845577	0.016183301520907217	0.008301832244429125	-2841.3261567049453	-275.97621914920774
550000	-3076.773751399674	-243.48936545860346	-2833.2843859410705	0.16921209324446565	23.45551977336182	19.584328652676472	0.0017477875111002205	12.49488470865009	0.3470927107058662	0.16902856640382596	0.21673718965984046	0.2671415332304676	0.1405836506037638	0.009580072067135313	-2833.2843859410705	-233.27932240334889
600000	-2958.504605386816	-125.64820198668423	-2832.8564034001315	0.16935580958926472	233.27565016979182	14.912096437074336	7.106513794687274E-5	28.665572038912543	0.3214169898794512	0.19725927592350273	0.21907976544945795	0.26224396874758826	0.21489424053442852	0.012201568388572935	-2832.8564034001315	-114.59575436696315
650000	-2838.559966859326	-4.147188447633587	-2834.412778411692	0.11993854115703054	95.60753981920601	26.974517922950433	1.1814360190326244E-4	23.93799438372892	0.325171192425047	0.19591216603620265	0.22230250898399703	0.2566141325547534	0.1434829179726025	0.01849601319998458	-2834.412778411692	7.702445177218568
700000	-2848.8407221672965	-26.892949033277183	-2821.9477731340194	0.10992691823048854	20.43860892694087	8.559092238946882	4.7416458500806354E-4	23.721196914457266	0.3185507748606838	0.1877767689868288	0.22791765366124497	0.2657548024912426	0.06622144803782472	0.015326233850325673	-2821.9477731340194	-17.630347068805143
750000	-2823.911747057634	-10.135017918415446	-2813.7767291392183	0.12024290612209042	86.01461729662786	4.707591543851715	1.0259141839811453E-4	8.112818753227169	0.31589848712375473	0.18921079502915375	0.23581601902332366	0.2590746988237678	0.12330818352612789	0.018455162039143994	-2813.7767291392183	-3.3771492916183563
800000	-2863.373057313213	-53.18481032285993	-2810.188246990353	0.1462054325177713	11.439758236635464	7.8949344562534	0.0010118966650550514	10.083683246464892	0.3220661449424118	0.19941282415927072	0.22303428927829716	0.25548674162002016	0.05765412146302714	0.01434311506975302	-2810.188246990353	-45.72915720526207
850000	-2832.893361554877	-16.591346820194207	-2816.302014734683	0.1244993615586284	1.0752686013587645	5.346954845332771	0.012839549224948888	17.00694559000096	0.335098476959853	0.19825744516756388	0.23225202001359846	0.23439205785898437	0.011045121206625699	0.01810449518266616	-2816.302014734683	-8.121483345909045
900000	-2858.1038641468162	-39.53180629490541	-2818.572057851911	0.15858680558684968	1.9698214634477633	5.49647833971296	0.005719922645266896	28.279600482845737	0.31640386305283713	0.1911633814386978	0.23885143605510165	0.2535813194533631	0.03911269231721504	0.01852286662103942	-2818.572057851911	-30.030876743323944
950000	-2866.2894314132022	-54.29969584787645	-2811.9897355653256	0.11064766547773601	1.7407395448214724	28.94888541885668	0.010823831096515699	14.973450020505656	0.3416510407709503	0.19261251456945938	0.22151790753713563	0.2442185371224543	0.02324611529863745	0.015304490464725729	-2811.9897355653256	-43.1598693710952
1000000	-2771.2300532131144	40.08623255888199	-2811.3162857719963	0.09533019004441727	0.8285856366399915	44.61029349447995	0.016775052016471496	11.085874410943552	0.3111825020534778	0.195094719386547	0.23422606927081185	0.2594967092891629	0.057922066686518066	0.01642172652620611	-2811.3162857719963	52.35300167209563
1050000	-2814.577340447847	2.7843400178537117	-2817.3616804657004	0.108829663972584	10.165943074522291	23.313600414923915	9.790451693841263E-4	15.298650874930292	0.3220520419429546	0.18631908322452	0.23203749128978923	0.2595913835427357	0.1393171181067567	0.015740161415554833	-2817.3616804657004	12.980599908248728
1100000	-2869.117927153198	-47.3895470689762	-2821.7283800842215	0.11937822297227413	8.457861133009471	24.575230217740444	0.0015864331733065724	11.353259916701298	0.3100123582494515	0.18986393312215888	0.23309840387447178	0.2670253047539175	0.18566870627031792	0.017175681893780798	-2821.7283800842215	-37.256048842777105
1150000	-2818.3884664171883	-1.1223179661433385	-2817.266148451045	0.09211063496665708	4.704777704803642	50.64510724566516	0.0032766406709084143	14.593074618636853	0.3310966423542078	0.1782692112733044	0.23677045347171094	0.2538636929007767	0.09697122542987387	0.01700151767637487	-2817.266148451045	12.53790418252613
1200000	-2882.093214680768	-67.34033677399245	-2814.7528779067757	0.11200049715888363	6.466649403411814	45.95880901134495	0.0033990244755952672	20.27195155968612	0.32321772270549587	0.2016617384626753	0.22493695437958425	0.2501835844522444	0.018340303637433657	0.018143260623536946	-2814.7528779067757	-53.33903151985218
1250000	-2839.3364677062127	-47.59721840853151	-2791.739249297681	0.1237691728039415	0.7447127942011575	54.017083129412285	0.03529656615132525	9.825024470906175	0.31237481884023105	0.17855274616379702	0.25513584435414305	0.2539365906418287	0.007090743984478371	0.016210944666762477	-2791.739249297681	-34.037683033089834
1300000	-2888.1155053204434	-62.41826378304059	-2825.697241537403	0.1302722942737579	1.4391533188527177	33.76321543208441	0.015485083161488954	13.456791971915107	0.3189879287894551	0.18651338688721672	0.2455543249697472	0.24894435935358106	0.007330513648082058	0.014537600372913705	-2825.697241537403	-50.84305251098903
1350000	-2828.2205515678925	-6.204616492351345	-2822.015935075541	0.12202949782907045	5.790520694106116	7.717240956099618	0.0015417673018967622	17.53205808239035	0.31721835446580693	0.18586725552941538	0.26401780884314474	0.23289658116163295	0.0028206045753355375	0.018066982187733154	-2822.015935075541	2.16075424995783
1400000	-2791.082651221367	19.66147650644897	-2810.7441277278162	0.09918035480691689	2.6198498631659746	17.0312869893597	0.004001244032271856	21.456380913530893	0.30557102389205487	0.18464715650311941	0.25388533552994835	0.2558964840748773	0.008156089250809228	0.018294194326179222	-2810.7441277278162	29.782465016982332
1450000	-2700.6015342827973	121.73774163777826	-2822.3392759205753	0.09744346336766894	8.265583659769973	20.619329463854925	6.868969575855402E-4	8.44799445561445	0.3209369740669204	0.18580410669431308	0.24685463775533206	0.24640428148343457	0.03738420034638809	0.02597422320130227	-2822.3392759205753	130.12879651849926
1500000	-2656.2242427501255	166.64016339108073	-2822.8644061412065	0.09427344337260384	1.5149314364504813	9.867700450168886	0.0026128380505357237	13.300085940153707	0.3043752637319077	0.1956490610105774	0.23274350288466905	0.26723217237284597	0.42045651236775766	0.02799638189601109	-2822.8644061412065	175.12356165493927
1550000	-2684.266450363544	131.03918955030795	-2815.3056399138522	0.09313742185310911	1.316360174432223	6.827379484580667	0.0037887289413175347	12.752387400090809	0.3111831633459926	0.17910592465853914	0.21895024855659884	0.29076066343886925	0.4292561275972859	0.025430647041469523	-2815.3056399138522	139.24973512770046
1600000	-2641.934021702039	183.23657952936352	-2825.1706012314025	0.10216116451991075	59.381981510889275	5.385117347995644	5.625841005959662E-5	9.460491916317922	0.3180629403449231	0.18248740951011003	0.22251508789089824	0.2769345622540685	0.4576416589048947	0.02935111441144126	-2825.1706012314025	190.50044358314506
1650000	-2718.394709427017	124.87709577241047	-2843.2718051994275	0.10427723519150452	30.12286049305373	11.132856214551303	1.5984004653578286E-4	16.557172131321256	0.31140091526455427	0.19450768179840283	0.24042856110212008	0.2536628418349228	0.29602890903580703	0.023508166948010792	-2843.2718051994275	133.77261789654085
