# BEAST v1.7.5
# Generated Wed Jun 17 19:36:20 CDT 2015 [seed=1434587779256]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-7265.019245134377	-836.7280071440282	-6428.291237990349	22.03101252256824	8.2	0.008199999999999999	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-6428.291237990349	-828.8601723577099
50000	-5502.040982462504	-838.1449606870306	-4663.896021775473	1.6451853590016117	5904.366601723107	6.380647313909922	0.034917152689169645	8.965492441553993	0.2923160042127905	0.1995428781704129	0.23558180387990704	0.2725593137368896	0.15808720779944074	0.0026166605408789296	-4663.896021775473	-818.8195443771895
100000	-5362.436312926196	-823.2274484212386	-4539.208864504957	1.436102473642616	239357.40256210545	8.935002689747073	0.0069210859303407675	11.264937656306541	0.31275659160894326	0.1744928032725469	0.23445310975514577	0.2782974953633642	0.19557264719865222	0.002167557660686008	-4539.208864504957	-798.4495504640563
150000	-5295.685261136542	-790.6672082942924	-4505.01805284225	1.2477355708605644	559995.421039997	10.743570673820598	0.006137569181740967	9.47549182993197	0.3044716271951522	0.20245492203501303	0.23674371873798417	0.25632973203185067	0.25210797672143737	0.0021325202519915155	-4505.01805284225	-763.2085758530185
200000	-5209.721070486329	-747.2684022835796	-4462.45266820275	1.2486858640931127	647521.8031410526	10.883545021204988	0.0038583343843259336	11.765249782931093	0.32602729053137686	0.1894069456066268	0.21855059547483818	0.2660151683871583	0.3200751424206607	0.0027001887366718477	-4462.45266820275	-719.2313830829718
250000	-5178.587841389095	-785.4546463384089	-4393.1331950506865	1.2949205475983194	30669.624868759616	7.955710917246891	0.013372344629179559	10.27362428669225	0.32908259436195453	0.18058681479177796	0.2205789822397003	0.2697516086065674	0.4334144828954661	0.002317562360773092	-4393.1331950506865	-762.8389076746965
300000	-5167.617415436114	-771.8394196395485	-4395.777995796566	1.5070095436549555	965.756000880197	6.255013525536649	0.08980976608553033	7.465953029667443	0.3297154746082511	0.19555443222014215	0.2036322380958757	0.2710978550757313	0.33013966055250604	0.002664191311845011	-4395.777995796566	-753.4258897745048
350000	-5074.624402479337	-741.099638724324	-4333.524763755013	1.2388578995001018	140.37440630002527	7.143386670503551	0.29589969759130297	12.790456922868373	0.329198537247187	0.19814895834519478	0.21343524224531796	0.2592172621623007	0.5295068965931676	0.0027007268913931326	-4333.524763755013	-720.9567804792596
400000	-4969.650311352893	-643.3405418826881	-4326.3097694702055	1.2447760096064133	64.19919695560279	6.815214549802908	0.29193061544233934	11.1851726546314	0.3095052532506304	0.18317827825676297	0.22906638923967526	0.2782500792529319	0.36039175423479547	0.0038194295747237808	-4326.3097694702055	-624.6688417080838
450000	-4901.89770610105	-585.2488789850418	-4316.648827116008	1.222878971049796	333.0599593733348	5.505549204558932	0.04795768328898029	7.272385900247344	0.29774815632300505	0.1893281357022193	0.2324384764860258	0.28048523148875026	0.8951106915697702	0.003833354440846887	-4316.648827116008	-567.9517958513923
500000	-4848.507397648931	-561.8129898919417	-4286.69440775699	1.2148442204052408	127.45689850241092	5.762104227485654	0.10005976606267729	9.372696921468615	0.3163010853861965	0.17954598644055839	0.23541375806505344	0.2687391701081921	0.7643641322886007	0.0036658421280318454	-4286.69440775699	-544.2732848643948
550000	-4860.278883486085	-597.058002869042	-4263.220880617043	1.1047828683978733	132.71173238822297	7.948547945459588	0.1976870743805675	10.466773831788183	0.31370797565321124	0.1791474717393707	0.22813566021034634	0.27900889239707205	0.7499381198648872	0.0034539018673577894	-4263.220880617043	-576.0993849753257
600000	-4817.30758227297	-549.7175040425146	-4267.590078230455	1.1468436008654903	149.43266927890872	5.518630785871796	0.075969833068688	13.348780587328772	0.3145277943400489	0.18886324125699622	0.23349142379245924	0.2631175406104962	0.7755559447539735	0.0045807367997890685	-4267.590078230455	-531.711842039527
650000	-4806.080805877588	-545.7360109957539	-4260.344794881835	1.2865551840752663	298.8280493602682	4.158015556522113	0.02574437989185857	8.124726680195623	0.3128477752952185	0.19258631700058226	0.2235087973960928	0.27105711030810703	0.7455556231093609	0.004272575587583365	-4260.344794881835	-530.7602708378629
700000	-4825.5010007105275	-557.1216810073892	-4268.379319703138	1.23455211734242	158.1120826431836	4.955752356803213	0.05540776348314545	10.49630408045216	0.3289094622060202	0.1717248278502896	0.2349597139134503	0.2644059960302404	0.5995206584461069	0.003693612019007798	-4268.379319703138	-541.0133624317776
750000	-4773.228916523102	-508.26066165497707	-4264.968254868125	1.0315820758892322	51.27650543437578	6.150007874221867	0.18228669008934104	6.831606701420555	0.3192726020372291	0.2040072082650458	0.22160063045130785	0.25511955924641766	0.7940830816389015	0.004612127368157165	-4264.968254868125	-490.8511323491685
800000	-4754.91338327094	-493.9625705576585	-4260.950812713282	1.0716681965407022	232.0227455707036	4.7377934086553415	0.028380660286886187	8.113022892392683	0.3233525696334527	0.17601969411246393	0.23083163624656142	0.2697961000075223	1.2870662969238567	0.004470100299301487	-4260.950812713282	-477.30761578611833
850000	-4750.089135477145	-479.97475897355264	-4270.114376503592	1.0963259545152553	109.19246393994533	3.4176585978819367	0.03273111514170979	8.89115106266266	0.31137679935805795	0.19214635181784923	0.2205274702250704	0.2759493785990227	0.368958856379538	0.004646714896052576	-4270.114376503592	-467.13838588953394
900000	-4807.871745117649	-552.167004891794	-4255.704740225855	1.2379223064180909	293.8334115989456	4.168889770236509	0.02632562117524321	7.484374354103733	0.30246755902233563	0.18118867504044403	0.24247995169535622	0.27386381424186435	1.2414368058270928	0.0038872664663656014	-4255.704740225855	-536.3956307590364
950000	-4782.20717423087	-550.7305675076026	-4231.476606723268	1.1402986709543967	1791.473331411689	5.403063580397843	0.007256591173946384	11.594971594312295	0.31027660380576016	0.20510623205541928	0.21275280136927674	0.27186436276954384	1.3167836668112771	0.003858306211621262	-4231.476606723268	-532.0457232566245
1000000	-4805.469906614865	-564.4618801409648	-4241.0080264739	1.1617239029784516	3896.693574108393	7.136157959708309	0.009430143519761314	10.728128814960478	0.31393085414848104	0.19639199794921938	0.2249794404934975	0.2646977074088021	0.6791188738106871	0.0036840523617746573	-4241.0080264739	-544.1617912420395
