# BEAST v1.7.5
# Generated Wed Jun 17 19:36:04 CDT 2015 [seed=1434587763772]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-14792.138236831246	-1284.4653338594824	-13507.672902971764	15.472773914705128	12.0	0.012	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-13507.672902971764	-1276.524129418223
50000	-10800.821459707246	-1430.2019573548962	-9370.619502352349	2.7402053892823766	920.4661223725315	3.9756339812074044	0.51373593428309	8.117076073583348	0.3151031860940613	0.20085684262903597	0.21815595307802438	0.26588401819887814	0.21521875473464508	0.0027026930866244896	-9370.619502352349	-1411.2084684687493
100000	-10219.028880938191	-1374.8911013511458	-8844.137779587045	2.1970080978281965	376.0049878141867	6.489578330883409	0.9082571187941406	8.421337403013343	0.37171674279912303	0.17232432210589974	0.2105586459321315	0.24540028916284548	0.217741341301221	0.0025476651049477906	-8844.137779587045	-1351.855119441534
150000	-9798.0621261543	-1320.811707150446	-8477.250419003854	2.0194905949987723	301.88340315472385	8.861789551992876	1.0140371355684676	9.736857961320334	0.34484555899500413	0.19404559795897824	0.20348509818190513	0.25762374486411227	0.23226580730329568	0.0021984108887815814	-8477.250419003854	-1293.6248831499195
200000	-9509.067567635191	-1312.7619066374716	-8196.30566099772	2.0040149733073442	127.48119697839756	8.489860804376194	1.0418266771983709	10.006016263037903	0.34109462698097026	0.18314945577028877	0.21508632899358104	0.2606695882551595	0.25168933623401035	0.0023174351723354476	-8196.30566099772	-1286.9097621153014
250000	-9302.320925975426	-1270.468477234455	-8031.852448740971	1.856069093591066	127.45395815462125	7.503709361696963	0.9219593124010357	10.41145149274533	0.34372693906883456	0.1974036451760779	0.19429151526320712	0.2645779004918801	0.3101232868923388	0.0025179392563730893	-8031.852448740971	-1246.17619379717
300000	-9225.440120127347	-1267.5844945226902	-7957.855625604656	1.9478861779819674	109.67644533075327	7.019062989342382	0.9308720989406277	9.707587269161618	0.35268265952481487	0.18030178149151396	0.21409503095627871	0.252920528027392	0.33403834968560264	0.0026661912322248136	-7957.855625604656	-1244.300177346523
350000	-9079.78606592843	-1192.7110501702653	-7887.075015758166	1.8652648816674322	86.396007164632	7.156566352158894	0.8548313003712237	12.159430102808784	0.358549812116946	0.19578417521136499	0.20576301048224133	0.23990300218944732	0.25515464536265087	0.0028422091633454306	-7887.075015758166	-1169.1714296689354
400000	-9003.941823150168	-1136.8509028850094	-7867.090920265158	1.721740586551088	73.3316051926461	6.390298269600374	0.7838470530540562	12.4943887146021	0.3442373402683522	0.18947680480936313	0.22572709116504605	0.24055876375723817	0.308201425783449	0.003588178998255988	-7867.090920265158	-1114.5102359086843
450000	-8876.782574599469	-1125.0136552625631	-7751.768919336906	1.9684755585319909	46.0074397930094	6.0796389034163445	0.8471446030832761	8.497214300089933	0.36364377516414487	0.1877775038048388	0.2053466856641228	0.24323203536689317	0.3451823676208306	0.003543953910985702	-7751.768919336906	-1104.248996792872
500000	-8822.755643355988	-1088.8788939288652	-7733.876749427123	2.040089225644803	78.1539617051104	5.0181057708110375	0.6189481151001051	8.981276599313809	0.3628921438301276	0.1831127158538586	0.19764753242318486	0.2563476078928286	0.3943441996445546	0.003750008215079584	-7733.876749427123	-1069.4911997324068
550000	-8780.782396293018	-1056.9684382777248	-7723.813958015294	1.7845573335054696	42.284609999247174	6.356382233881659	0.7866494708927777	12.497274768722722	0.35900146240134007	0.1893503210772361	0.2016671851636091	0.24998103135781458	0.400367191269377	0.004025791974152794	-7723.813958015294	-1034.9280293194875
600000	-8761.538849140961	-1037.139185467172	-7724.399663673789	1.68692418104467	24.536025665957613	6.651529099170195	0.8748886623260912	9.959667636173052	0.37063143452781916	0.1769602463532879	0.20972756237970513	0.24268075673918746	0.4143794316465603	0.004246341285123985	-7724.399663673789	-1015.3765143357596
650000	-8671.664397800647	-1012.5834718301758	-7659.080925970472	1.7345472094253371	32.136785993296236	6.956542357296173	0.8364880912242506	11.238309835856704	0.34410870301697405	0.18869932977862788	0.1983303438062228	0.26886162339817504	0.4013721533850099	0.004328512873745586	-7659.080925970472	-989.8458735384894
700000	-8639.643757867863	-987.1840398488828	-7652.45971801898	1.7921321599586053	42.56500799842624	5.136962753760986	0.6465146083011308	9.630196518577732	0.34391286469703475	0.19008292732763862	0.20207570444741	0.26392850352791647	0.44193034145109333	0.004312101085360188	-7652.45971801898	-967.7890783605178
750000	-8578.331315272386	-943.3065493326402	-7635.024765939746	1.890678930855264	45.629639072649894	4.333251487752301	0.5261234279447027	11.038275779167975	0.3501927449662076	0.19916416051094918	0.19913703680930808	0.251506057713535	0.39034880379773174	0.0046388480324421584	-7635.024765939746	-925.221149082681
800000	-8527.672699838224	-920.6886436657473	-7606.984056172477	1.7005322294291865	36.90577192161007	5.1092500748137955	0.6040197397866787	11.410294189528603	0.3539100655365486	0.1790776624835045	0.21083148228439594	0.2561807896955509	0.4464766680363677	0.004746751519121315	-7606.984056172477	-901.1305902002746
850000	-8527.261677275745	-968.354271081955	-7558.90740619379	1.9913931919924612	41.35254268290283	4.604364200897053	0.5963802788194511	9.769696477822945	0.34204648278313876	0.19045205371734308	0.21159800490057265	0.2559034585989454	0.4283020053441213	0.004388858852972308	-7558.90740619379	-949.9767802163516
900000	-8542.420002072233	-962.421148886767	-7579.998853185466	1.870162678750741	42.88476642445255	4.736397302489168	0.5682735589241771	11.886372401236937	0.35655608800369115	0.18128895495684666	0.21303830303902466	0.2491166540004375	0.4113275705041123	0.0045677256578017834	-7579.998853185466	-943.4531033944409
950000	-8509.227829228852	-941.2530525476807	-7567.974776681171	1.8884834418486318	58.815540833274575	4.13141252547968	0.4246383152053059	10.826889818156616	0.35896072557290126	0.20431557206172407	0.20836108566859116	0.22836261669678357	0.5300012920089633	0.004653686559621941	-7567.974776681171	-923.2325273795632
1000000	-8496.498929941392	-928.7971352896153	-7567.701794651776	1.909401419689081	29.617899949129686	5.050354453522816	0.6488979946897999	10.609506063908396	0.35589711400036234	0.1947242125250495	0.20843243239470036	0.240946241079888	0.43221931844719563	0.004775783603222805	-7567.701794651776	-909.6511063936587
1050000	-8482.413560457657	-914.5833935578137	-7567.830166899843	1.6991389807255555	25.921030294717223	4.994956161947803	0.6862317215747147	10.522032608721384	0.3254295451571804	0.19271784288141036	0.21107473864039758	0.27077787332101183	0.3143300267885052	0.004825477407242453	-7567.830166899843	-895.8476604382938
1100000	-8480.22863022433	-939.439040031765	-7540.789590192566	2.013184212566029	27.465469663626614	5.131821831429101	0.6925256623809521	10.450196927548307	0.35243509031021664	0.18678075292555185	0.2102202495252005	0.2505639072390311	0.4136618726358885	0.0046756759279296635	-7540.789590192566	-920.2447140983306
