# BEAST v1.7.5
# Generated Wed Jun 17 19:36:04 CDT 2015 [seed=1434587763773]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-10582.087044601467	-862.817945450426	-9719.26909915104	13.415775350739993	8.1	0.0081	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-9719.26909915104	-854.9641634582199
50000	-7419.895871309688	-951.4490144088285	-6468.4468569008595	1.9232441052859721	1584.6414186542715	4.488334058307031	0.0990903007154715	9.32083369473257	0.3404154084507531	0.21215420853460867	0.21345288841710264	0.2339774945975358	0.16543546406844653	0.002361204387850245	-6468.4468569008595	-934.7607154255837
100000	-7059.301737958433	-915.9576923084586	-6143.344045649974	1.695616210871793	1391.2945981884598	6.391838898869954	0.19590391973906393	10.134568708936772	0.337970098047806	0.1939767336383601	0.20658473242129974	0.2614684358925343	0.18622951322652637	0.002446819791275522	-6143.344045649974	-896.2440576531983
150000	-6893.512485931047	-854.8266831977965	-6038.685802733251	1.8962739511073556	708.3897016644581	5.074886201446204	0.11661620340595717	7.328548270162944	0.32929576384329584	0.17237253148018267	0.22925190186443548	0.26907980281208604	0.16214550289064997	0.003024041600741129	-6038.685802733251	-838.2436644032102
200000	-6799.438774209161	-820.10609990533	-5979.3326743038315	1.672228362693583	143.61312803211632	4.99109712149604	0.25177926796374106	10.223302444905395	0.34502239733043677	0.19563410814577917	0.20718541857378783	0.2521580759499962	0.254332498742575	0.002879703559317855	-5979.3326743038315	-803.7015786332593
250000	-6690.219702131392	-761.2644622926209	-5928.955239838771	1.453124139493059	28.038296828489756	7.056889913009981	0.6031024030230515	10.707424919845682	0.35009831776215694	0.1806031780962393	0.21791345687766522	0.2513850472639385	0.3460684814531193	0.003632753916074061	-5928.955239838771	-742.7053648602799
300000	-6595.537112729865	-728.173613049425	-5867.36349968044	1.3541955443288627	27.983244373148043	6.873501453540753	0.5400510423529639	11.092747034329376	0.35419155429419025	0.18583887251034734	0.1998940478497093	0.26007552534575307	0.3655707077601881	0.003902531447181634	-5867.36349968044	-709.762027839361
350000	-6503.518760998915	-671.1623960923308	-5832.3563649065845	1.390005947897585	68.61533352652692	6.170580132565303	0.279262228917048	8.15004587585218	0.34219433947083483	0.18398375995005478	0.2128151407617119	0.26100675981739846	0.2707291447882335	0.004065126302939178	-5832.3563649065845	-654.0287205966705
400000	-6505.682889642826	-680.2118370846844	-5825.471052558141	1.4604234255017514	81.35639565505615	5.211129188902191	0.22466484941673856	11.092655556569076	0.3684624870325357	0.1886761063937296	0.1885556957010867	0.2543057108726481	0.3460143000428611	0.0038904584326949557	-5825.471052558141	-663.5793259745353
450000	-6535.350063027661	-709.3959975051017	-5825.954065522559	1.4202432855521385	234.2196358441261	5.182482682718597	0.11380931789811397	8.240717663231113	0.341852545496533	0.18515009482632971	0.2221847054851818	0.25081265419195564	0.5498838507181973	0.0036985502945734742	-5825.954065522559	-692.6039629010122
500000	-6489.902295755206	-690.7718177504038	-5799.130478004802	1.4964450018863489	29.846121124618517	5.435306736293434	0.42565033399240054	8.810128255601697	0.35314084879822255	0.19833800513929262	0.20023590300379096	0.248285243058694	0.655687921502901	0.004151795985857175	-5799.130478004802	-673.9937292555271
550000	-6462.274079794618	-659.3925982435148	-5802.881481551103	1.3436618466343215	42.4292166005123	5.443059521230973	0.3225088292742804	10.111774488948692	0.3471690138664923	0.19122351798067952	0.19875393316827322	0.26285353498455527	0.46484680684298973	0.004628664920436321	-5802.881481551103	-642.5663971297273
600000	-6445.364244449498	-625.3379929986727	-5820.026251450825	1.3993986873446465	79.60100369748523	4.169851812109903	0.10679268085508808	10.622786131492227	0.3423466191267428	0.18175922700477457	0.23263211364365008	0.24326204022483297	0.3687840368622648	0.0044423615059909485	-5820.026251450825	-610.5956545287354
650000	-6403.560052175579	-591.1080922145834	-5812.451959960996	1.3315624808824298	104.40499376687826	5.026281031864883	0.11164870842185295	10.884551277200618	0.3586622630675592	0.18741570559870904	0.2050610376498382	0.24886099368389383	0.4904237274313799	0.004987355640610231	-5812.451959960996	-574.6586912205194
700000	-6378.101910240965	-574.386627378262	-5803.715282862702	1.2877102498201518	27.306764367023938	5.909615528939168	0.3038014773111131	9.37991692628234	0.3439237464677156	0.18464440075318392	0.21364259055419088	0.25778926222491005	0.32336744733045825	0.004737819869761981	-5803.715282862702	-557.8749762393802
750000	-6409.883958742988	-621.093225472194	-5788.790733270795	1.3735199068253956	45.12016755141439	6.008665027359918	0.27365763590148123	9.910808550706424	0.35465324525767516	0.19536982410551673	0.1975670432037132	0.2524098874330953	0.49491277437079145	0.004821464215218264	-5788.790733270795	-603.6355709042205
800000	-6381.819261325145	-581.098771051984	-5800.720490273161	1.256199468032112	29.12647598402949	6.499622824312992	0.33135120931578976	10.293475725139281	0.3649699996460713	0.19555123639905556	0.20266644273090112	0.23681232122397247	0.28184276955849474	0.005503131678440904	-5800.720490273161	-563.5481211166586
850000	-6385.661134964392	-590.5506743282926	-5795.1104606361	1.391311768299095	34.365112619359486	5.314242233363332	0.23734033160134688	9.610488399171716	0.34137746521443013	0.18166888836789968	0.20971997606772025	0.2672336703499504	0.428003746303495	0.005064367513902811	-5795.1104606361	-574.4554255389161
900000	-6404.2009065052935	-590.6942620281719	-5813.506644477122	1.421744118943922	616.2442767453751	4.458067668699288	0.017375218494638266	8.633554263254396	0.3328118468085011	0.19234396706990547	0.21379653565714238	0.2610476504644515	0.3952637570451541	0.004892947044489814	-5813.506644477122	-575.6150323585771
950000	-6368.846052947644	-565.1618932994974	-5803.684159648147	1.227432233965124	35.65369486706886	4.89662632768432	0.22726171109667442	10.349024393825307	0.36293453508135315	0.1757470132658596	0.22354233189561093	0.23777611975717677	0.5581979484587831	0.004646183959427127	-5803.684159648147	-549.220519457175
