# BEAST v1.7.5
# Generated Wed Jun 17 19:36:20 CDT 2015 [seed=1434587779194]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-10017.290413027242	-1236.0255374382982	-8781.264875588944	12.361038156968025	12.0	0.012	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-8781.264875588944	-1228.0878545950877
50000	-7429.875396326208	-1226.6352865778256	-6203.240109748383	2.058053202758284	507.1783765472947	4.2141728812336	0.3138044667077638	7.783123739127892	0.31451349184559274	0.18821246556535057	0.23735184028631046	0.2599222023027462	0.15587574301832036	0.0028544440571586518	-6203.240109748383	-1208.4507218026395
100000	-7049.8436137284925	-1194.3715882335102	-5855.4720254949825	2.1049523217918553	3760.9520760541454	4.974398767541654	0.1096067111838353	9.068601216744193	0.31497154444226577	0.1916508588782888	0.21980522987050793	0.27357236680893754	0.2186010249585079	0.0022867984520780218	-5855.4720254949825	-1173.7122848780111
150000	-6838.037944729545	-1167.4778880417562	-5670.560056687789	2.0048727612361144	1039.0552690667669	4.46549537540893	0.1813396185399834	8.260586166419872	0.3268562281977317	0.1939234166889415	0.21697720096866963	0.2622431541446571	0.2920843440925786	0.0025048455306247927	-5670.560056687789	-1148.4121422563785
200000	-6732.798901988257	-1141.1068129170155	-5591.692089071242	1.9342519989326348	131.64836062390796	5.058197313050339	0.569606731014082	8.627647954426884	0.3232283542432228	0.19568352679267748	0.21983322896003357	0.2612548900040662	0.303628544320473	0.002624798202231793	-5591.692089071242	-1121.784393830509
250000	-6699.645931563971	-1096.6135545472212	-5603.032377016751	2.051478399744002	156.75635198506225	4.067085289215253	0.3883142087106728	10.30196511390537	0.3254318847984463	0.19666712776072948	0.21283855033640045	0.26506243710442384	0.32020083813953526	0.0031002890005170057	-5603.032377016751	-1078.7151494069933
300000	-6582.5642364480245	-1079.3353574983917	-5503.228878949633	2.1018575688138545	64.66582728887113	5.045946833639058	0.6426681453489568	9.657643665455328	0.30000258002540964	0.20538049564561028	0.21380522933298193	0.28081169499599823	0.3486766843698786	0.0028450397622692865	-5503.228878949633	-1060.2402658876106
350000	-6457.279968483286	-981.7596023051133	-5475.5203661781725	1.5446150206910878	25.417052208502735	6.983958992825876	0.8294575924346069	8.799439265250545	0.30980206597163523	0.19804566435879276	0.21575077638738416	0.27640149328218794	0.3037590070429632	0.0036473930112314737	-5475.5203661781725	-959.9992257970383
400000	-6358.68764880765	-920.2707371996254	-5438.416911608024	1.5152024869766592	12.510551288757867	8.90268737821869	0.9432619620162888	9.355836722435189	0.32976225894001676	0.18367149215045242	0.2246036765669813	0.2619625723425496	0.36809003123497064	0.003792548880789287	-5438.416911608024	-895.461992536867
450000	-6311.23699131394	-884.8611236055788	-5426.3758677083615	1.5526981508242979	30.401997706093432	5.371579705854143	0.6246175344284117	7.56497479367903	0.32114416768933823	0.1803306093059453	0.22324145300910844	0.2752837699956082	0.42034603967475703	0.0037494446191054585	-5426.3758677083615	-865.9785630906615
