# BEAST v1.7.5
# Generated Wed Jun 17 19:36:20 CDT 2015 [seed=1434587779375]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
0	-4049.9219544166644	-298.5639149942863	-3751.358039422378	3.099417752528516	4.2	0.004200000000000001	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0050	-3751.358039422378	-290.5337382606917
50000	-3137.619095390644	-375.16964560143737	-2762.4494497892065	1.3068694953052518	2126.831317460942	9.405222216391444	0.15259319044105515	11.248798861355361	0.30368381381149556	0.20639685035444064	0.23453674981811337	0.25538258601595054	0.06098587685756063	8.962501714953007E-4	-2762.4494497892065	-356.90807834614884
100000	-3081.8295452814136	-357.3042185588004	-2724.525326722613	1.1896870823966723	190.78465065280324	8.412934244000233	0.1995341251409081	6.741454373059577	0.3221073172678373	0.18719155186050487	0.21822232199504518	0.2724788088766128	0.019711698267833522	0.0013574194682980968	-2724.525326722613	-342.3649849619503
150000	-3001.870395113113	-315.6493723818224	-2686.2210227312903	1.1534045699591613	825.1668865965529	5.414281359147962	0.008648586726729711	17.194074447211396	0.3218747461047993	0.18291831935891256	0.23070696650927464	0.26449996802701364	0.2915508387947668	0.002124933542035293	-2686.2210227312903	-301.47928525479244
200000	-2904.0764409394274	-231.18071642637258	-2672.8957245130546	0.9314136695811839	16380.493387655151	2.874553518389379	7.93759170589052E-5	21.183401395831858	0.32233456442111413	0.18244652302777853	0.2254160865094107	0.26980282604169664	0.4986444176563423	0.0027681802848250193	-2672.8957245130546	-218.9946155819296
250000	-2906.177243365485	-241.8723654342573	-2664.304877931228	1.1858576920126283	5906.620438072325	0.5203044516191935	1.5454221656568297E-4	13.97344146005907	0.3097705467461104	0.18172286300873675	0.23673015727908747	0.27177643296606524	0.7024462033465043	0.0026767321927253554	-2664.304877931228	-232.0471136228501
300000	-2870.240548653773	-190.00640334282681	-2680.2341453109466	1.0302084037467492	723.8154835145356	3.1987359068035492	0.0011597918502227083	18.565510327372756	0.3008725388221952	0.20376678525258324	0.23563545522834126	0.2597252206968801	0.4762537827928914	0.004138496000998048	-2680.2341453109466	-178.1120569099821
350000	-2850.167596895066	-180.8060125683396	-2669.361584326726	0.7156908209323044	221.3625186805454	3.6810161943746484	0.003554331635817677	18.153697008248038	0.3103120084397339	0.20147040465206217	0.22955236759880654	0.25866521930939723	0.293371568494631	0.003965694698705642	-2669.361584326726	-169.0899867382766
400000	-2861.240125948966	-189.25322194740124	-2671.986904001565	0.9485526738063633	11817.424061345328	1.032608614943436	4.9875382114582095E-5	13.775183813766553	0.3026350707711507	0.16398033718296073	0.2435549426052705	0.2898296494406179	0.7017130473447727	0.0027453250258904906	-2671.986904001565	-179.43575498618486
450000	-2838.636705784636	-171.0508072339716	-2667.5858985506643	0.7302106587119548	474233.65986273176	1.915104871035445	1.006025678081568E-6	12.997612727380254	0.2898239109950806	0.1774874537678124	0.26861144976675083	0.264077185470356	0.5715555090831286	0.004275135909273979	-2667.5858985506643	-160.98892728963926
